depth_m,ground_m,lat,lon
0.0,2.91,35.68504167,139.7606875
0.0,2.99,35.68504167,139.7608125
0.0,2.86,35.68504167,139.7609375
0.0,3.01,35.68504167,139.7610625
0.0,3.04,35.68504167,139.7611875
0.0,3.04,35.68504167,139.7613125
0.0,3.06,35.68504167,139.7614375
0.0,3.13,35.68504167,139.7615625
0.0,3.19,35.68504167,139.7616875
0.0,3.15,35.68504167,139.7618125
0.0,3.16,35.68504167,139.7619375
0.0,3.16,35.68504167,139.7620625
0.0,3.16,35.68504167,139.7621875
0.0,3.14,35.68504167,139.7623125
0.0,3.11,35.68504167,139.7624375
0.0,3.08,35.68504167,139.7625625
0.0,3.11,35.68504167,139.7626875
0.0,3.1,35.68504167,139.7628125
0.0,2.87,35.68504167,139.7629375
0.0,3.02,35.68504167,139.7630625
0.0,2.91,35.68504167,139.7631875
0.0,2.98,35.68504167,139.7633125
0.174,2.76,35.68504167,139.7634375
0.0,2.98,35.68504167,139.7635625
0.435,2.61,35.68504167,139.7636875
0.538,2.57,35.68504167,139.7638125
0.68,2.5,35.68504167,139.7639375
0.756,2.4,35.68504167,139.7640625
0.775,2.27,35.68504167,139.7641875
0.779,2.23,35.68504167,139.7643125
0.676,2.33,35.68504167,139.7644375
0.607,2.4,35.68504167,139.7645625
0.61,2.52,35.68504167,139.7646875
0.564,2.65,35.68504167,139.7648125
0.56,2.77,35.68504167,139.7649375
0.413,2.74,35.68504167,139.7650625
0.269,2.75,35.68504167,139.7651875
0.0,2.9,35.68504167,139.7653125
0.0,3.09,35.68504167,139.7654375
0.0,3.14,35.68504167,139.7655625
0.0,2.95,35.68504167,139.7656875
0.0,2.88,35.68504167,139.7658125
0.0,2.9,35.68504167,139.7659375
0.0,3.0,35.68504167,139.7660625
0.0,3.06,35.68504167,139.7661875
0.0,3.19,35.68504167,139.7663125
0.0,3.33,35.68504167,139.7664375
0.0,3.26,35.68504167,139.7665625
0.0,3.02,35.68504167,139.7669375
0.0,3.04,35.68504167,139.7670625
0.0,3.18,35.68504167,139.7671875
0.0,3.06,35.68504167,139.7673125
0.0,3.09,35.68504167,139.7674375
0.0,3.03,35.68504167,139.7675625
0.225,2.85,35.68504167,139.7676875
0.221,2.84,35.68504167,139.7678125
0.392,2.76,35.68504167,139.7679375
0.347,2.75,35.68504167,139.7680625
0.32,2.77,35.68504167,139.7681875
0.327,2.8,35.68504167,139.7683125
0.341,2.81,35.68504167,139.7684375
0.352,2.8,35.68504167,139.7685625
0.296,2.85,35.68504167,139.7686875
0.0,3.34,35.68504167,139.7690625
0.0,3.4,35.68504167,139.7691875
0.0,3.46,35.68504167,139.7693125
0.0,3.51,35.68504167,139.7694375
0.0,3.45,35.68504167,139.7695625
0.0,3.4,35.68504167,139.7696875
0.0,3.35,35.68504167,139.7698125
0.0,3.38,35.68504167,139.7699375
0.0,3.52,35.68504167,139.7700625
0.0,3.57,35.68504167,139.7701875
0.0,3.76,35.68504167,139.7703125
0.0,3.74,35.68504167,139.7704375
0.0,4.32,35.68504167,139.7705625
0.0,3.86,35.68504167,139.7711875
0.0,4.03,35.68504167,139.7713125
0.0,3.87,35.68504167,139.7714375
0.0,3.97,35.68504167,139.7715625
0.0,4.13,35.68504167,139.7716875
0.0,4.14,35.68504167,139.7718125
0.0,4.23,35.68504167,139.7719375
0.0,4.32,35.68504167,139.7720625
0.0,4.42,35.68504167,139.7721875
0.0,4.47,35.68504167,139.7723125
0.0,4.5,35.68504167,139.7724375
0.0,4.53,35.68504167,139.7725625
0.0,4.57,35.68504167,139.7726875
0.0,4.55,35.68504167,139.7728125
0.0,4.6,35.68504167,139.7729375
0.0,4.42,35.68504167,139.7730625
0.0,4.23,35.68504167,139.7731875
0.0,4.26,35.68504167,139.7733125
0.0,4.19,35.68504167,139.7734375
0.0,4.22,35.68504167,139.7735625
0.0,4.19,35.68504167,139.7736875
0.0,4.2,35.68504167,139.7738125
0.0,4.29,35.68504167,139.7739375
0.0,4.39,35.68504167,139.7740625
0.0,4.53,35.68504167,139.7741875
0.014,4.62,35.68504167,139.7743125
0.076,4.52,35.68504167,139.7744375
0.074,4.57,35.68504167,139.7745625
0.007,4.81,35.68504167,139.7746875
0.013,4.92,35.68504167,139.7748125
0.0,5.0,35.68504167,139.7749375
0.0,5.01,35.68504167,139.7750625
0.0,5.02,35.68504167,139.7751875
0.0,4.93,35.68504167,139.7753125
0.0,4.92,35.68504167,139.7754375
0.0,4.99,35.68504167,139.7755625
0.0,4.85,35.68504167,139.7756875
0.0,4.79,35.68504167,139.7758125
0.0,4.67,35.68504167,139.7759375
0.0,2.84,35.68495833,139.7605625
0.0,3.06,35.68495833,139.7606875
0.0,2.89,35.68495833,139.7608125
0.0,2.93,35.68495833,139.7609375
0.0,3.08,35.68495833,139.7610625
0.0,3.11,35.68495833,139.7611875
0.0,3.11,35.68495833,139.7613125
0.0,3.13,35.68495833,139.7614375
0.0,3.15,35.68495833,139.7615625
0.0,3.21,35.68495833,139.7616875
0.0,3.21,35.68495833,139.7618125
0.0,3.15,35.68495833,139.7619375
0.0,3.13,35.68495833,139.7620625
0.0,3.11,35.68495833,139.7621875
0.0,3.08,35.68495833,139.7623125
0.0,3.05,35.68495833,139.7624375
0.0,3.03,35.68495833,139.7625625
0.0,3.05,35.68495833,139.7626875
0.0,3.09,35.68495833,139.7628125
0.117,2.84,35.68495833,139.7629375
0.0,3.01,35.68495833,139.7630625
0.0,2.97,35.68495833,139.7631875
0.0,3.08,35.68495833,139.7633125
0.0,3.03,35.68495833,139.7634375
0.0,3.16,35.68495833,139.7635625
0.0,3.15,35.68495833,139.7636875
0.262,2.78,35.68495833,139.7638125
0.511,2.53,35.68495833,139.7639375
0.71,2.33,35.68495833,139.7640625
0.761,2.28,35.68495833,139.7641875
0.776,2.27,35.68495833,139.7643125
0.716,2.33,35.68495833,139.7644375
0.609,2.43,35.68495833,139.7645625
0.545,2.5,35.68495833,139.7646875
0.466,2.58,35.68495833,139.7648125
0.452,2.59,35.68495833,139.7649375
0.442,2.6,35.68495833,139.7650625
0.429,2.61,35.68495833,139.7651875
0.325,2.72,35.68495833,139.7653125
0.217,2.82,35.68495833,139.7654375
0.0,2.92,35.68495833,139.7655625
0.224,2.82,35.68495833,139.7656875
0.0,2.89,35.68495833,139.7658125
0.0,2.93,35.68495833,139.7659375
0.0,2.99,35.68495833,139.7660625
0.0,3.04,35.68495833,139.7661875
0.0,3.2,35.68495833,139.7663125
0.0,3.29,35.68495833,139.7664375
0.0,3.19,35.68495833,139.7665625
0.0,3.05,35.68495833,139.7666875
0.163,2.98,35.68495833,139.7668125
0.149,3.0,35.68495833,139.7669375
0.0,3.02,35.68495833,139.7670625
0.0,3.15,35.68495833,139.7671875
0.151,3.0,35.68495833,139.7673125
0.146,3.0,35.68495833,139.7674375
0.2,2.95,35.68495833,139.7675625
0.306,2.85,35.68495833,139.7676875
0.307,2.84,35.68495833,139.7678125
0.388,2.76,35.68495833,139.7679375
0.398,2.75,35.68495833,139.7680625
0.382,2.77,35.68495833,139.7681875
0.35,2.8,35.68495833,139.7683125
0.338,2.81,35.68495833,139.7684375
0.347,2.8,35.68495833,139.7685625
0.303,2.85,35.68495833,139.7686875
0.0,3.18,35.68495833,139.7688125
0.0,3.26,35.68495833,139.7689375
0.0,3.31,35.68495833,139.7690625
0.0,3.38,35.68495833,139.7691875
0.0,3.44,35.68495833,139.7693125
0.0,3.49,35.68495833,139.7694375
0.0,3.44,35.68495833,139.7695625
0.0,3.41,35.68495833,139.7696875
0.0,3.35,35.68495833,139.7698125
0.0,3.35,35.68495833,139.7699375
0.0,3.51,35.68495833,139.7700625
0.0,3.58,35.68495833,139.7701875
0.0,3.74,35.68495833,139.7703125
0.0,3.6,35.68495833,139.7704375
0.0,4.12,35.68495833,139.7705625
0.0,3.63,35.68495833,139.7706875
0.0,3.25,35.68495833,139.7711875
0.0,4.15,35.68495833,139.7713125
0.0,3.88,35.68495833,139.7714375
0.0,3.9,35.68495833,139.7715625
0.0,4.0,35.68495833,139.7716875
0.0,3.99,35.68495833,139.7718125
0.0,4.05,35.68495833,139.7719375
0.0,4.25,35.68495833,139.7720625
0.0,4.47,35.68495833,139.7721875
0.0,4.54,35.68495833,139.7723125
0.0,4.46,35.68495833,139.7724375
0.0,4.46,35.68495833,139.7725625
0.0,4.52,35.68495833,139.7726875
0.0,4.49,35.68495833,139.7728125
0.0,4.45,35.68495833,139.7729375
0.0,4.3,35.68495833,139.7730625
0.0,4.06,35.68495833,139.7731875
0.0,4.05,35.68495833,139.7733125
0.0,4.07,35.68495833,139.7734375
0.0,4.08,35.68495833,139.7735625
0.0,4.07,35.68495833,139.7736875
0.0,4.08,35.68495833,139.7738125
0.0,4.17,35.68495833,139.7739375
0.0,4.26,35.68495833,139.7740625
0.0,4.45,35.68495833,139.7741875
0.009,4.52,35.68495833,139.7743125
0.074,4.43,35.68495833,139.7744375
0.081,4.45,35.68495833,139.7745625
0.081,4.69,35.68495833,139.7746875
0.013,4.84,35.68495833,139.7748125
0.0,4.9,35.68495833,139.7749375
0.0,4.96,35.68495833,139.7750625
0.0,4.87,35.68495833,139.7751875
0.0,4.91,35.68495833,139.7753125
0.0,4.97,35.68495833,139.7754375
0.0,4.96,35.68495833,139.7755625
0.0,4.74,35.68495833,139.7756875
0.0,4.65,35.68495833,139.7758125
0.0,4.61,35.68495833,139.7759375
0.0,2.94,35.684875,139.7604375
0.0,2.96,35.684875,139.7605625
0.0,2.97,35.684875,139.7606875
0.0,2.81,35.684875,139.7608125
0.0,3.02,35.684875,139.7609375
0.0,3.16,35.684875,139.7610625
0.0,3.19,35.684875,139.7611875
0.0,3.2,35.684875,139.7613125
0.0,3.21,35.684875,139.7614375
0.0,3.21,35.684875,139.7615625
0.0,3.24,35.684875,139.7616875
0.0,3.27,35.684875,139.7618125
0.0,3.16,35.684875,139.7619375
0.0,3.17,35.684875,139.7620625
0.0,3.16,35.684875,139.7621875
0.0,3.12,35.684875,139.7623125
0.0,3.08,35.684875,139.7624375
0.0,3.04,35.684875,139.7625625
0.0,3.06,35.684875,139.7626875
0.0,3.02,35.684875,139.7628125
0.11,2.84,35.684875,139.7629375
0.0,2.97,35.684875,139.7630625
0.0,2.99,35.684875,139.7631875
0.0,3.09,35.684875,139.7633125
0.0,3.13,35.684875,139.7634375
0.0,3.12,35.684875,139.7635625
0.0,3.13,35.684875,139.7636875
0.0,2.9,35.684875,139.7638125
0.191,2.85,35.684875,139.7639375
0.297,2.74,35.684875,139.7640625
0.663,2.38,35.684875,139.7641875
0.596,2.44,35.684875,139.7643125
0.728,2.31,35.684875,139.7644375
0.572,2.47,35.684875,139.7645625
0.507,2.53,35.684875,139.7646875
0.466,2.58,35.684875,139.7648125
0.435,2.61,35.684875,139.7649375
0.397,2.64,35.684875,139.7650625
0.346,2.69,35.684875,139.7651875
0.295,2.75,35.684875,139.7653125
0.26,2.78,35.684875,139.7654375
0.197,2.85,35.684875,139.7655625
0.225,2.82,35.684875,139.7656875
0.0,2.91,35.684875,139.7658125
0.184,2.86,35.684875,139.7659375
0.0,3.02,35.684875,139.7660625
0.0,3.08,35.684875,139.7661875
0.0,3.17,35.684875,139.7663125
0.0,3.21,35.684875,139.7664375
0.0,3.1,35.684875,139.7665625
0.17,2.98,35.684875,139.7666875
0.192,2.96,35.684875,139.7668125
0.164,2.98,35.684875,139.7669375
0.155,2.99,35.684875,139.7670625
0.0,3.07,35.684875,139.7671875
0.185,2.97,35.684875,139.7673125
0.206,2.94,35.684875,139.7674375
0.282,2.87,35.684875,139.7675625
0.316,2.84,35.684875,139.7676875
0.428,2.72,35.684875,139.7678125
0.437,2.71,35.684875,139.7679375
0.398,2.75,35.684875,139.7680625
0.381,2.77,35.684875,139.7681875
0.387,2.76,35.684875,139.7683125
0.369,2.78,35.684875,139.7684375
0.366,2.79,35.684875,139.7685625
0.233,2.92,35.684875,139.7686875
0.0,3.14,35.684875,139.7688125
0.0,3.21,35.684875,139.7689375
0.0,3.29,35.684875,139.7690625
0.0,3.35,35.684875,139.7691875
0.0,3.41,35.684875,139.7693125
0.0,3.47,35.684875,139.7694375
0.0,3.44,35.684875,139.7695625
0.0,3.41,35.684875,139.7696875
0.0,3.37,35.684875,139.7698125
0.0,3.36,35.684875,139.7699375
0.0,3.37,35.684875,139.7700625
0.0,3.58,35.684875,139.7701875
0.0,3.64,35.684875,139.7703125
0.0,3.5,35.684875,139.7704375
0.0,3.68,35.684875,139.7705625
0.0,4.48,35.684875,139.7706875
0.0,2.98,35.684875,139.7713125
0.0,4.08,35.684875,139.7714375
0.122,3.86,35.684875,139.7715625
0.254,3.73,35.684875,139.7716875
0.251,3.73,35.684875,139.7718125
0.29,3.69,35.684875,139.7719375
0.175,3.81,35.684875,139.7720625
0.0,4.03,35.684875,139.7721875
0.0,4.14,35.684875,139.7723125
0.0,4.28,35.684875,139.7724375
0.0,4.37,35.684875,139.7725625
0.0,4.44,35.684875,139.7726875
0.0,4.49,35.684875,139.7728125
0.0,4.35,35.684875,139.7729375
0.0,4.26,35.684875,139.7730625
0.0,4.09,35.684875,139.7731875
0.0,4.0,35.684875,139.7733125
0.0,3.94,35.684875,139.7734375
0.0,3.92,35.684875,139.7735625
0.127,3.87,35.684875,139.7736875
0.0,3.92,35.684875,139.7738125
0.01,4.04,35.684875,139.7739375
0.0,4.12,35.684875,139.7740625
0.0,4.34,35.684875,139.7741875
0.009,4.47,35.684875,139.7743125
0.081,4.48,35.684875,139.7744375
0.081,4.45,35.684875,139.7745625
0.081,4.6,35.684875,139.7746875
0.0,4.77,35.684875,139.7748125
0.0,4.78,35.684875,139.7749375
0.0,4.78,35.684875,139.7750625
0.0,4.73,35.684875,139.7751875
0.0,4.7,35.684875,139.7753125
0.0,4.67,35.684875,139.7754375
0.0,4.7,35.684875,139.7755625
0.0,4.53,35.684875,139.7756875
0.0,4.56,35.684875,139.7758125
0.004,4.46,35.684875,139.7759375
0.0,2.93,35.68479167,139.7604375
0.0,3.03,35.68479167,139.7605625
0.0,2.84,35.68479167,139.7606875
0.0,2.94,35.68479167,139.7608125
0.0,3.17,35.68479167,139.7609375
0.0,3.28,35.68479167,139.7610625
0.0,3.27,35.68479167,139.7611875
0.0,3.28,35.68479167,139.7613125
0.0,3.3,35.68479167,139.7614375
0.0,3.32,35.68479167,139.7615625
0.0,3.33,35.68479167,139.7616875
0.0,3.3,35.68479167,139.7618125
0.0,3.16,35.68479167,139.7619375
0.0,3.18,35.68479167,139.7620625
0.0,3.21,35.68479167,139.7621875
0.0,3.25,35.68479167,139.7623125
0.0,3.24,35.68479167,139.7624375
0.0,3.2,35.68479167,139.7625625
0.0,3.11,35.68479167,139.7626875
0.0,2.96,35.68479167,139.7628125
0.0,2.86,35.68479167,139.7629375
0.0,2.9,35.68479167,139.7630625
0.0,3.08,35.68479167,139.7631875
0.0,3.07,35.68479167,139.7633125
0.0,3.07,35.68479167,139.7634375
0.0,3.06,35.68479167,139.7635625
0.0,3.05,35.68479167,139.7636875
0.0,3.02,35.68479167,139.7638125
0.0,3.0,35.68479167,139.7639375
0.343,2.7,35.68479167,139.7640625
0.833,2.21,35.68479167,139.7641875
0.536,2.5,35.68479167,139.7643125
0.586,2.46,35.68479167,139.7644375
0.25,2.79,35.68479167,139.7645625
0.224,2.82,35.68479167,139.7646875
0.221,2.82,35.68479167,139.7648125
0.237,2.8,35.68479167,139.7649375
0.331,2.71,35.68479167,139.7650625
0.345,2.7,35.68479167,139.7651875
0.342,2.7,35.68479167,139.7653125
0.18,2.86,35.68479167,139.7654375
0.0,2.89,35.68479167,139.7655625
0.0,2.92,35.68479167,139.7656875
0.0,2.92,35.68479167,139.7658125
0.19,2.86,35.68479167,139.7659375
0.206,2.85,35.68479167,139.7660625
0.0,3.01,35.68479167,139.7661875
0.0,3.1,35.68479167,139.7663125
0.0,3.04,35.68479167,139.7664375
0.14,3.0,35.68479167,139.7665625
0.225,2.92,35.68479167,139.7666875
0.218,2.93,35.68479167,139.7668125
0.182,2.97,35.68479167,139.7669375
0.189,2.96,35.68479167,139.7670625
0.176,2.98,35.68479167,139.7671875
0.217,2.93,35.68479167,139.7673125
0.267,2.88,35.68479167,139.7674375
0.357,2.79,35.68479167,139.7675625
0.361,2.79,35.68479167,139.7676875
0.488,2.66,35.68479167,139.7678125
0.453,2.7,35.68479167,139.7679375
0.428,2.72,35.68479167,139.7680625
0.38,2.77,35.68479167,139.7681875
0.351,2.8,35.68479167,139.7683125
0.354,2.8,35.68479167,139.7684375
0.379,2.77,35.68479167,139.7685625
0.0,3.1,35.68479167,139.7686875
0.0,3.16,35.68479167,139.7688125
0.0,3.19,35.68479167,139.7689375
0.0,3.25,35.68479167,139.7690625
0.0,3.32,35.68479167,139.7691875
0.0,3.38,35.68479167,139.7693125
0.0,3.44,35.68479167,139.7694375
0.0,3.43,35.68479167,139.7695625
0.0,3.4,35.68479167,139.7696875
0.0,3.38,35.68479167,139.7698125
0.0,3.33,35.68479167,139.7699375
0.0,3.34,35.68479167,139.7700625
0.0,3.64,35.68479167,139.7701875
0.0,3.6,35.68479167,139.7703125
0.0,3.6,35.68479167,139.7704375
0.0,3.59,35.68479167,139.7705625
0.0,3.98,35.68479167,139.7706875
0.476,3.5,35.68479167,139.7714375
0.836,3.15,35.68479167,139.7715625
0.874,3.11,35.68479167,139.7716875
0.568,3.41,35.68479167,139.7718125
0.446,3.54,35.68479167,139.7719375
0.38,3.6,35.68479167,139.7720625
0.357,3.62,35.68479167,139.7721875
0.267,3.71,35.68479167,139.7723125
0.144,3.83,35.68479167,139.7724375
0.0,3.94,35.68479167,139.7725625
0.0,4.09,35.68479167,139.7726875
0.0,4.22,35.68479167,139.7728125
0.0,4.27,35.68479167,139.7729375
0.0,4.01,35.68479167,139.7730625
0.0,4.09,35.68479167,139.7731875
0.0,4.01,35.68479167,139.7733125
0.14,3.85,35.68479167,139.7734375
0.14,3.85,35.68479167,139.7735625
0.162,3.83,35.68479167,139.7736875
0.225,3.77,35.68479167,139.7738125
0.205,3.79,35.68479167,139.7739375
0.027,3.94,35.68479167,139.7740625
0.011,4.16,35.68479167,139.7741875
0.029,4.33,35.68479167,139.7743125
0.045,4.4,35.68479167,139.7744375
0.081,4.45,35.68479167,139.7745625
0.066,4.44,35.68479167,139.7746875
0.0,4.63,35.68479167,139.7748125
0.0,4.64,35.68479167,139.7749375
0.0,4.6,35.68479167,139.7750625
0.0,4.56,35.68479167,139.7751875
0.0,4.43,35.68479167,139.7753125
0.04,4.3,35.68479167,139.7754375
0.04,4.39,35.68479167,139.7755625
0.034,4.29,35.68479167,139.7756875
0.034,4.2,35.68479167,139.7758125
0.013,4.13,35.68479167,139.7759375
0.0,2.91,35.68470833,139.7604375
0.0,2.96,35.68470833,139.7605625
0.0,2.92,35.68470833,139.7606875
0.0,3.09,35.68470833,139.7608125
0.0,3.3,35.68470833,139.7609375
0.0,3.34,35.68470833,139.7610625
0.0,3.29,35.68470833,139.7611875
0.0,3.33,35.68470833,139.7613125
0.0,3.35,35.68470833,139.7614375
0.0,3.39,35.68470833,139.7615625
0.0,3.42,35.68470833,139.7616875
0.0,3.34,35.68470833,139.7618125
0.0,3.28,35.68470833,139.7619375
0.0,3.27,35.68470833,139.7620625
0.0,3.27,35.68470833,139.7621875
0.0,3.28,35.68470833,139.7623125
0.0,3.27,35.68470833,139.7624375
0.0,3.26,35.68470833,139.7625625
0.0,3.11,35.68470833,139.7626875
0.0,2.9,35.68470833,139.7628125
0.0,2.9,35.68470833,139.7629375
0.0,2.82,35.68470833,139.7630625
0.0,3.0,35.68470833,139.7631875
0.0,3.06,35.68470833,139.7633125
0.0,3.04,35.68470833,139.7634375
0.0,3.01,35.68470833,139.7635625
0.0,2.99,35.68470833,139.7636875
0.0,2.98,35.68470833,139.7638125
0.0,2.95,35.68470833,139.7639375
0.637,2.4,35.68470833,139.7640625
0.834,2.21,35.68470833,139.7641875
0.469,2.57,35.68470833,139.7643125
0.492,2.55,35.68470833,139.7644375
0.0,2.95,35.68470833,139.7645625
0.0,2.92,35.68470833,139.7646875
0.0,2.97,35.68470833,139.7648125
0.0,3.01,35.68470833,139.7649375
0.0,2.98,35.68470833,139.7650625
0.0,2.96,35.68470833,139.7651875
0.0,2.93,35.68470833,139.7653125
0.197,2.85,35.68470833,139.7654375
0.0,2.9,35.68470833,139.7655625
0.0,2.92,35.68470833,139.7656875
0.0,2.94,35.68470833,139.7658125
0.0,2.95,35.68470833,139.7659375
0.0,2.98,35.68470833,139.7660625
0.0,2.98,35.68470833,139.7661875
0.135,2.98,35.68470833,139.7663125
0.154,2.98,35.68470833,139.7664375
0.181,2.96,35.68470833,139.7665625
0.257,2.89,35.68470833,139.7666875
0.257,2.89,35.68470833,139.7668125
0.2,2.95,35.68470833,139.7669375
0.224,2.93,35.68470833,139.7670625
0.258,2.89,35.68470833,139.7671875
0.255,2.9,35.68470833,139.7673125
0.327,2.83,35.68470833,139.7674375
0.416,2.74,35.68470833,139.7675625
0.383,2.77,35.68470833,139.7676875
0.546,2.61,35.68470833,139.7678125
0.481,2.67,35.68470833,139.7679375
0.443,2.71,35.68470833,139.7680625
0.402,2.75,35.68470833,139.7681875
0.351,2.8,35.68470833,139.7683125
0.32,2.83,35.68470833,139.7684375
0.356,2.79,35.68470833,139.7685625
0.0,3.12,35.68470833,139.7686875
0.0,3.2,35.68470833,139.7688125
0.0,3.22,35.68470833,139.7689375
0.0,3.23,35.68470833,139.7690625
0.0,3.29,35.68470833,139.7691875
0.0,3.36,35.68470833,139.7693125
0.0,3.41,35.68470833,139.7694375
0.0,3.41,35.68470833,139.7695625
0.0,3.39,35.68470833,139.7696875
0.0,3.38,35.68470833,139.7698125
0.0,3.3,35.68470833,139.7699375
0.0,3.4,35.68470833,139.7700625
0.0,3.61,35.68470833,139.7701875
0.0,3.57,35.68470833,139.7703125
0.0,3.61,35.68470833,139.7704375
0.0,3.56,35.68470833,139.7705625
0.0,3.79,35.68470833,139.7706875
0.0,0.88,35.68470833,139.7708125
1.082,2.9,35.68470833,139.7716875
1.125,2.86,35.68470833,139.7718125
0.586,3.4,35.68470833,139.7719375
0.755,3.23,35.68470833,139.7720625
0.458,3.52,35.68470833,139.7721875
0.347,3.63,35.68470833,139.7723125
0.357,3.62,35.68470833,139.7724375
0.325,3.65,35.68470833,139.7725625
0.227,3.76,35.68470833,139.7726875
0.133,3.86,35.68470833,139.7728125
0.0,4.02,35.68470833,139.7729375
0.0,3.94,35.68470833,139.7730625
0.0,3.92,35.68470833,139.7731875
0.248,3.75,35.68470833,139.7733125
0.265,3.73,35.68470833,139.7734375
0.22,3.77,35.68470833,139.7735625
0.238,3.76,35.68470833,139.7736875
0.238,3.76,35.68470833,139.7738125
0.178,3.82,35.68470833,139.7739375
0.027,3.88,35.68470833,139.7740625
0.033,4.0,35.68470833,139.7741875
0.029,4.14,35.68470833,139.7743125
0.045,4.33,35.68470833,139.7744375
0.066,4.47,35.68470833,139.7745625
0.039,4.49,35.68470833,139.7746875
0.0,4.56,35.68470833,139.7748125
0.0,4.52,35.68470833,139.7749375
0.028,4.43,35.68470833,139.7750625
0.028,4.3,35.68470833,139.7751875
0.067,4.25,35.68470833,139.7753125
0.04,4.2,35.68470833,139.7754375
0.073,4.16,35.68470833,139.7755625
0.073,4.17,35.68470833,139.7756875
0.034,4.17,35.68470833,139.7758125
0.029,4.19,35.68470833,139.7759375
0.0,2.98,35.684625,139.7604375
0.0,2.95,35.684625,139.7605625
0.0,2.99,35.684625,139.7606875
0.0,3.18,35.684625,139.7608125
0.0,3.37,35.684625,139.7609375
0.0,3.38,35.684625,139.7610625
0.0,3.29,35.684625,139.7611875
0.0,3.33,35.684625,139.7613125
0.0,3.37,35.684625,139.7614375
0.0,3.4,35.684625,139.7615625
0.0,3.41,35.684625,139.7616875
0.0,3.35,35.684625,139.7618125
0.0,3.29,35.684625,139.7619375
0.0,3.28,35.684625,139.7620625
0.0,3.26,35.684625,139.7621875
0.0,3.24,35.684625,139.7623125
0.0,3.22,35.684625,139.7624375
0.0,3.23,35.684625,139.7625625
0.0,3.08,35.684625,139.7626875
0.0,2.84,35.684625,139.7628125
0.0,2.93,35.684625,139.7629375
0.126,2.78,35.684625,139.7630625
0.0,3.01,35.684625,139.7631875
0.0,3.06,35.684625,139.7633125
0.0,3.06,35.684625,139.7634375
0.0,3.02,35.684625,139.7635625
0.0,2.99,35.684625,139.7636875
0.0,2.97,35.684625,139.7638125
0.0,2.9,35.684625,139.7639375
0.564,2.48,35.684625,139.7640625
0.48,2.56,35.684625,139.7641875
0.499,2.54,35.684625,139.7643125
0.181,2.86,35.684625,139.7644375
0.0,2.99,35.684625,139.7645625
0.0,2.87,35.684625,139.7646875
0.0,2.86,35.684625,139.7648125
0.0,2.95,35.684625,139.7649375
0.0,3.0,35.684625,139.7650625
0.0,3.13,35.684625,139.7651875
0.0,3.09,35.684625,139.7653125
0.0,2.98,35.684625,139.7654375
0.0,2.95,35.684625,139.7655625
0.0,2.91,35.684625,139.7656875
0.178,2.87,35.684625,139.7658125
0.176,2.88,35.684625,139.7659375
0.0,2.94,35.684625,139.7660625
0.0,2.98,35.684625,139.7661875
0.0,3.01,35.684625,139.7663125
0.0,3.02,35.684625,139.7664375
0.18,2.96,35.684625,139.7665625
0.246,2.9,35.684625,139.7666875
0.332,2.82,35.684625,139.7668125
0.295,2.85,35.684625,139.7669375
0.29,2.86,35.684625,139.7670625
0.287,2.87,35.684625,139.7671875
0.297,2.85,35.684625,139.7673125
0.367,2.79,35.684625,139.7674375
0.485,2.67,35.684625,139.7675625
0.488,2.66,35.684625,139.7676875
0.56,2.59,35.684625,139.7678125
0.496,2.66,35.684625,139.7679375
0.445,2.71,35.684625,139.7680625
0.405,2.75,35.684625,139.7681875
0.353,2.8,35.684625,139.7683125
0.316,2.84,35.684625,139.7684375
0.32,2.83,35.684625,139.7685625
0.0,3.1,35.684625,139.7686875
0.0,3.14,35.684625,139.7688125
0.0,3.21,35.684625,139.7689375
0.0,3.25,35.684625,139.7690625
0.0,3.27,35.684625,139.7691875
0.0,3.33,35.684625,139.7693125
0.0,3.39,35.684625,139.7694375
0.0,3.4,35.684625,139.7695625
0.0,3.38,35.684625,139.7696875
0.0,3.35,35.684625,139.7698125
0.0,3.29,35.684625,139.7699375
0.0,3.43,35.684625,139.7700625
0.0,3.56,35.684625,139.7701875
0.0,3.55,35.684625,139.7703125
0.0,3.56,35.684625,139.7704375
0.0,3.52,35.684625,139.7705625
0.0,3.53,35.684625,139.7706875
0.0,1.68,35.684625,139.7708125
0.021,4.31,35.684625,139.7744375
1.242,2.74,35.684625,139.7723125
0.379,3.6,35.684625,139.7724375
0.388,3.59,35.684625,139.7725625
0.44,3.55,35.684625,139.7726875
0.399,3.59,35.684625,139.7728125
0.288,3.71,35.684625,139.7729375
0.224,3.77,35.684625,139.7730625
0.337,3.66,35.684625,139.7731875
0.695,3.3,35.684625,139.7733125
0.725,3.27,35.684625,139.7734375
0.635,3.36,35.684625,139.7735625
0.502,3.49,35.684625,139.7736875
0.388,3.61,35.684625,139.7738125
0.135,3.86,35.684625,139.7739375
0.027,3.94,35.684625,139.7740625
0.033,3.93,35.684625,139.7741875
0.033,4.01,35.684625,139.7743125
0.013,4.45,35.684625,139.7745625
0.013,4.47,35.684625,139.7746875
0.008,4.38,35.684625,139.7748125
0.007,4.33,35.684625,139.7749375
0.04,4.23,35.684625,139.7750625
0.04,4.18,35.684625,139.7751875
0.067,4.17,35.684625,139.7753125
0.066,4.23,35.684625,139.7754375
0.073,4.13,35.684625,139.7755625
0.073,4.11,35.684625,139.7756875
0.136,4.22,35.684625,139.7758125
0.12,4.14,35.684625,139.7759375
